191,204,236,145,190,80,200,193,186,156
215,195,215,172,180,164,131,192,62,210
187,233,255,241,125,210,204,148,180,101
180,175,237,156,183,188,178,157,215,222
169,227,162,187,189,242,218,209,178,234
183,135,214,201,218,236,188,219,240,175
119,200,221,181,224,247,205,172,128,227
108,172,236,222,176,165,244,217,201,209
185,181,200,214,201,228,249,186,235,188
192,202,229,225,183,192,219,170,249,202
168,179,210,119,166,68,206,218,228,206
196,177,194,153,161,155,137,213,98,252
177,224,255,234,118,207,210,164,204,129
172,171,236,156,183,188,183,165,224,235
156,218,162,191,191,243,217,208,174,231
170,127,217,207,224,239,186,212,227,161
109,195,225,189,232,249,203,162,113,207
102,171,242,231,182,167,240,208,187,191
184,183,206,221,205,229,245,180,225,177
194,207,234,232,184,192,215,165,241,193
0,24,91,32,106,0,70,38,22,0
14,9,51,35,69,52,0,32,0,44
0,31,71,57,0,54,38,0,22,0
3,0,32,0,0,2,0,0,55,70
51,87,0,0,0,41,28,30,13,78
92,16,40,0,4,24,0,35,69,12
24,75,40,0,1,26,0,0,0,56
0,31,44,2,0,0,31,17,16,31
32,12,0,0,0,13,34,0,40,1
22,19,18,6,0,0,2,0,52,10
