180,177,209,155,132,170,152,67,65,194
130,166,179,143,196,161,173,165,178,143
182,223,185,198,202,185,172,55,219,157
221,172,225,169,209,178,168,165,167,223
255,171,170,213,179,215,213,185,75,128
180,201,200,192,243,220,180,179,214,144
255,167,195,219,188,242,109,182,232,155
205,221,196,238,152,161,195,221,167,195
236,254,199,158,195,161,204,209,189,169
190,233,200,169,218,192,215,188,200,180
207,202,230,175,156,197,180,92,80,205
155,190,200,163,219,186,197,186,193,157
200,241,204,217,223,208,190,71,235,175
235,185,238,184,224,192,179,173,173,227
255,179,173,214,179,217,215,180,55,102
184,203,198,187,239,217,177,172,192,116
255,163,192,216,188,242,109,180,230,152
197,214,193,236,154,164,198,225,176,204
231,249,195,156,198,170,214,220,200,179
188,231,194,167,223,204,228,201,213,191
52,59,111,62,34,58,20,0,0,101
0,34,61,29,76,33,37,31,52,22
16,59,24,37,40,30,30,0,50,0
26,0,45,0,37,17,25,28,25,78
26,0,0,60,31,72,72,76,28,111
0,0,17,31,90,74,34,68,168,131
43,0,0,23,4,70,0,33,95,23
0,10,0,37,0,0,21,50,0,13
15,44,12,0,3,0,19,32,22,5
0,25,22,0,32,0,26,8,38,27
