173,232,178,216,215,159,185,189,232,227
69,163,243,224,210,197,226,194,189,181
170,212,139,200,208,152,189,209,230,214
198,194,231,242,224,232,196,238,162,178
158,251,202,194,177,240,126,247,234,180
172,183,152,191,189,223,121,197,210,106
215,255,224,177,255,178,217,196,195,194
162,142,187,174,203,255,209,239,164,210
197,175,238,214,200,235,219,228,201,184
212,163,250,191,209,151,163,144,222,237
196,248,181,217,225,166,172,180,246,253
92,179,247,223,219,200,214,185,199,203
191,227,141,197,211,151,177,197,233,226
218,207,232,237,225,227,174,219,159,183
177,255,202,188,177,231,90,211,223,183
189,194,149,182,187,209,79,158,197,108
227,255,217,165,255,163,181,161,182,194
171,146,177,161,191,246,172,203,153,212
204,178,230,203,191,215,173,185,191,192
219,166,241,179,201,131,110,98,211,246
4,61,2,35,30,0,0,0,35,34
0,0,66,44,32,7,16,0,4,7
0,38,0,20,42,0,0,0,68,78
23,14,43,59,59,63,3,55,20,57
0,63,10,4,0,78,0,125,108,54
0,0,0,0,6,60,0,83,85,0
43,87,40,0,106,10,43,31,51,60
2,0,1,0,29,95,32,63,1,53
46,9,43,13,10,66,79,83,18,0
64,0,50,0,12,0,40,13,31,15
