0,1,1,0,1,0,11,0,0,0
1,0,2,0,0,0,0,0,0,0
0,1,0,0,0,8,1,2,0,0
0,0,1,1,0,0,0,0,0,0
2,0,0,3,0,0,0,0,0,0
0,0,5,0,0,1,0,0,0,0
0,0,1,0,0,6,0,1,0,0
0,0,1,1,0,1,1,0,0,0
0,1,1,2,0,0,2,1,0,2
1,1,1,4,1,1,2,3,2,7
0,0,0,0,1,0,10,0,0,0
1,0,1,0,0,0,0,0,0,0
0,1,0,0,0,9,0,1,0,0
0,0,0,0,1,0,0,0,0,0
2,0,0,3,1,0,0,0,0,0
0,0,4,0,0,2,0,0,0,0
0,0,0,0,1,6,0,0,0,0
0,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,0,0,0,2
0,0,0,3,0,0,0,2,1,7
12,13,14,14,12,9,15,11,11,11
12,12,15,13,11,10,10,10,11,11
9,12,12,12,10,15,11,12,11,11
10,11,12,12,11,9,10,10,11,11
13,11,12,15,11,9,11,11,11,11
11,12,15,11,11,12,11,11,12,11
12,11,12,11,12,15,12,13,13,13
11,12,11,11,11,13,13,12,12,12
11,11,10,12,10,10,11,10,9,10
11,11,10,13,10,10,11,11,10,14
