37,0,71,13,49,42,18,0,0,0
41,55,22,0,43,0,27,0,0,0
22,41,24,0,18,0,30,1,25,27
57,18,0,11,18,36,8,0,4,0
15,55,33,4,35,8,0,18,0,0
30,65,0,40,22,0,10,23,0,0
66,5,0,8,47,0,55,21,0,6
22,0,44,0,13,48,16,16,35,61
16,18,9,0,0,42,4,35,0,0
0,27,6,18,2,25,44,90,14,24
159,90,245,197,222,224,224,200,184,184
164,196,196,178,216,177,233,195,173,175
152,188,200,181,192,97,232,210,223,219
195,171,152,197,196,218,206,187,200,184
163,214,211,190,217,192,188,214,194,177
191,232,142,224,206,172,198,213,183,181
239,180,161,192,233,177,235,204,182,200
205,166,222,124,202,234,188,189,222,255
210,207,184,164,175,228,168,198,169,191
198,219,180,193,193,212,202,248,198,221
174,101,246,197,229,228,224,198,185,187
179,206,197,178,223,181,231,191,174,178
166,196,200,180,199,101,232,207,224,220
206,179,155,196,200,222,205,184,199,183
173,220,213,189,220,194,187,212,193,174
199,238,144,224,206,171,197,211,180,176
245,183,162,192,232,174,234,200,176,192
209,168,226,125,198,229,188,187,215,244
212,209,189,166,170,223,167,195,158,177
198,220,187,196,188,205,203,247,186,204
