193,232,186,219,205,177,173,172,178,188
211,194,190,171,224,185,203,198,211,188
207,195,212,223,201,160,142,197,197,198
226,220,186,207,185,221,175,180,189,178
206,174,191,203,233,178,193,187,171,168
226,169,205,223,255,191,207,170,182,189
198,196,216,168,169,191,215,187,228,199
255,205,198,185,209,225,207,203,190,206
191,193,175,176,181,188,201,169,165,118
193,195,176,171,176,185,204,177,211,156
0,24,0,25,21,5,11,8,0,0
1,0,0,0,40,13,42,34,34,4
0,0,14,33,19,0,0,33,24,21
24,20,0,21,6,49,9,16,21,9
7,0,3,21,59,7,25,21,9,10
31,0,21,45,114,20,35,2,29,42
6,9,36,0,1,20,38,16,81,64
121,20,22,14,43,54,24,30,51,85
6,12,1,7,18,17,11,0,33,9
9,14,2,5,13,14,12,0,83,54
196,232,187,217,205,179,182,180,178,183
212,195,189,169,222,187,210,206,212,186
205,195,211,221,200,162,148,205,201,200
222,215,184,206,185,223,179,188,196,186
196,167,186,201,234,181,198,193,182,182
211,156,197,219,255,194,209,175,199,210
177,178,206,165,172,194,216,192,247,226
255,183,185,180,213,228,204,207,214,242
161,167,160,170,187,193,195,172,194,160
159,168,159,167,182,190,196,178,242,202
