16,20,18,12,3,14,6,14,4,5
23,23,11,2,18,9,0,9,52,14
17,6,27,17,0,0,24,4,10,4
1,74,5,6,12,115,0,10,0,9
4,182,19,1,18,0,103,7,31,9
0,6,10,0,0,11,175,24,0,5
1,0,0,33,0,10,29,0,41,110
160,0,0,17,14,0,14,11,0,11
102,0,0,4,2,16,20,135,8,137
1,1,0,12,1,25,86,22,0,3
0,2,7,6,4,16,8,16,4,6
8,10,3,0,18,10,0,9,52,12
10,0,24,18,0,0,23,1,4,0
2,77,7,7,13,115,0,6,0,1
14,192,25,5,20,1,102,6,28,4
7,19,20,0,1,12,175,24,0,5
26,14,13,41,0,9,31,0,44,113
187,13,12,21,13,0,17,20,0,25
127,12,5,6,0,13,31,155,35,166
27,21,7,11,0,23,99,47,9,41
184,186,185,178,172,189,191,199,178,174
189,188,177,170,190,186,185,195,228,183
178,168,193,188,165,179,213,192,188,175
168,244,178,183,192,255,172,187,166,174
190,255,207,188,199,174,255,162,181,158
175,193,203,167,186,188,255,172,137,155
168,167,187,228,193,198,194,155,207,255
255,165,192,216,215,178,170,159,143,183
255,186,204,213,201,188,149,254,152,255
200,206,214,226,202,192,201,127,109,152
