227,177,200,215,192,198,181,224,205,193
219,189,207,199,198,176,185,185,194,188
218,182,196,196,231,187,213,188,216,215
175,188,183,201,179,205,196,189,201,198
186,197,255,159,194,173,220,187,213,204
202,186,209,177,171,197,181,197,214,204
247,196,182,196,216,225,208,222,223,216
230,228,198,172,188,202,211,183,203,201
182,191,188,157,158,187,153,187,142,172
206,164,162,226,143,174,255,166,163,255
73,12,10,19,7,13,0,28,11,0
65,25,22,7,15,0,0,0,0,0
62,19,18,13,52,6,24,0,22,21
14,24,12,27,2,24,9,0,8,5
15,28,115,0,17,0,33,0,20,10
9,2,41,9,0,4,0,3,16,3
22,0,0,17,10,11,0,13,12,3
5,25,35,14,0,0,17,0,10,8
0,26,76,52,7,21,3,44,0,30
27,17,75,146,13,28,149,47,47,158
63,6,10,21,4,10,0,29,12,1
55,16,20,6,11,0,0,0,0,0
50,10,14,9,47,0,20,0,20,19
4,15,4,20,0,15,2,0,3,0
8,21,105,0,9,0,24,0,11,1
10,0,32,0,0,0,0,0,7,0
36,0,0,10,10,11,0,6,3,0
21,31,26,2,0,0,7,0,0,0
0,24,52,23,0,5,0,10,0,0
31,9,45,109,0,5,114,5,0,109
