230,207,211,218,174,184,168,147,164,166
196,194,217,200,157,190,150,141,194,214
192,179,158,226,211,189,153,165,235,222
138,139,168,191,200,250,168,199,208,194
156,218,203,218,197,193,165,173,188,199
188,191,229,225,218,220,163,214,197,197
212,236,231,209,218,210,184,149,173,181
231,207,234,223,230,192,162,171,183,219
255,199,167,213,218,210,167,167,198,211
182,174,194,216,199,200,165,171,197,213
7,0,9,28,0,21,35,23,32,30
0,0,27,16,0,27,14,12,52,65
52,30,0,51,31,23,17,30,73,45
18,6,6,12,13,73,26,57,31,2
17,67,23,18,0,0,10,20,5,2
17,10,26,9,0,20,3,62,24,15
0,14,4,0,0,15,31,14,30,35
14,0,9,0,15,0,7,31,37,69
133,21,0,12,14,19,2,5,14,17
36,17,17,26,1,9,0,0,0,0
28,10,23,40,8,26,20,0,9,6
10,9,37,26,0,32,0,0,32,45
39,23,0,56,42,27,5,11,60,35
0,0,3,16,24,81,16,43,23,0
0,50,22,28,3,10,8,14,0,0
0,0,30,22,16,31,5,59,17,4
0,11,15,0,10,23,34,10,13,10
0,0,17,12,23,6,15,32,22,45
97,0,0,18,15,24,19,20,12,7
0,0,9,26,0,14,17,18,0,0
