200,191,214,219,215,217,165,179,139,150
195,182,217,177,199,217,227,183,192,255
167,149,255,172,208,192,207,203,188,209
140,156,118,185,169,181,221,207,205,184
135,157,173,255,198,176,170,180,201,183
255,126,190,157,192,229,255,203,200,177
191,182,255,181,212,231,187,234,207,210
201,184,185,211,214,207,255,201,232,209
171,182,171,190,181,207,194,207,218,219
172,255,189,179,188,207,201,182,187,186
1,0,2,4,0,10,0,14,3,31
19,2,26,0,0,13,34,8,40,133
40,14,152,6,25,0,11,9,3,27
36,44,0,37,4,1,33,15,13,0
31,47,46,121,44,11,0,9,33,17
191,0,45,0,23,54,122,26,30,10
20,5,112,0,5,20,0,26,5,11
20,0,0,5,0,0,154,0,24,4
17,23,1,10,0,11,0,12,30,33
31,110,32,11,8,24,14,0,7,9
20,7,24,22,15,20,0,8,0,11
30,13,41,0,6,22,37,5,29,118
34,10,153,8,29,4,15,10,1,24
23,32,0,33,2,0,32,14,12,0
18,34,37,112,36,5,0,0,22,5
185,0,40,0,20,49,116,16,17,0
28,13,121,0,13,26,0,26,1,4
29,7,0,17,10,0,159,0,20,0
15,20,2,11,0,12,0,6,19,20
22,103,27,8,7,20,7,0,0,0
