193,183,217,173,172,166,183,210,216,211
194,190,194,255,189,191,255,180,219,219
222,181,172,179,235,180,144,211,203,222
201,163,255,167,144,188,153,179,229,242
205,193,163,169,213,180,252,222,205,226
181,188,245,157,200,183,174,158,199,223
181,186,157,157,187,165,171,183,251,253
188,163,255,152,190,164,168,177,200,212
191,183,198,191,214,164,210,195,187,199
225,255,228,211,255,185,214,224,185,199
7,0,28,0,19,18,15,23,12,0
12,12,20,152,36,40,104,2,12,0
51,18,25,36,81,25,0,44,0,0
28,2,129,33,0,23,10,22,23,11
13,20,25,27,32,0,110,72,1,0
0,16,108,18,19,0,31,8,0,0
14,34,29,25,22,0,25,27,50,31
21,2,140,3,28,0,7,6,3,3
0,0,1,0,41,0,21,1,0,8
21,78,5,0,106,9,13,19,0,19
8,0,32,0,11,6,4,14,3,0
11,10,19,150,30,31,92,0,6,0
44,11,17,28,79,21,0,35,0,0
22,0,117,24,0,27,4,15,27,19
12,16,14,23,47,14,109,71,10,9
0,12,98,15,36,20,37,10,11,15
5,23,16,21,36,15,36,38,69,54
12,0,134,5,43,18,25,24,23,24
0,0,11,16,60,14,49,27,14,23
24,87,24,22,127,32,45,49,14,30
