233,216,182,211,202,216,188,201,184,202
224,229,206,204,202,208,171,242,205,211
192,173,255,206,218,204,133,242,170,193
198,149,141,145,197,183,173,123,169,206
168,198,163,196,152,162,205,182,189,191
172,174,200,172,172,186,164,192,194,165
225,191,168,199,204,176,175,153,145,161
232,174,193,255,180,217,166,144,165,248
185,188,207,198,179,207,196,217,205,219
177,187,216,207,174,206,215,241,229,238
5,0,0,13,2,22,4,19,0,2
9,26,31,31,3,14,6,80,19,11
1,9,174,84,26,12,6,122,0,0
28,0,30,27,23,7,45,0,0,17
13,40,0,33,9,19,39,6,16,21
6,2,15,0,25,42,0,17,34,13
22,2,7,39,18,0,38,31,13,23
22,0,29,167,0,23,18,12,18,93
1,2,13,6,0,19,0,12,3,17
5,4,8,2,0,20,0,0,0,13
6,5,3,28,0,0,16,41,0,4
6,30,46,37,0,0,12,95,24,11
0,0,168,73,5,0,0,121,0,0
13,0,23,15,0,0,36,0,0,11
0,31,6,36,0,0,43,17,10,6
0,0,29,3,5,18,0,24,22,0
25,6,12,41,19,0,30,16,0,0
31,0,30,171,0,32,14,0,0,71
3,5,22,19,10,36,7,19,1,13
3,6,21,19,14,41,8,17,6,17
