0,25,26,31,54,44,37,44,50,90
0,8,97,58,21,68,18,7,50,33
44,22,87,0,33,60,6,0,55,48
47,116,54,62,0,5,0,31,0,9
14,0,5,14,34,0,24,0,0,12
0,0,24,0,17,0,0,0,0,0
0,20,18,4,0,7,0,27,0,0
7,7,12,41,23,10,0,0,0,0
24,12,6,34,31,21,0,17,28,29
23,30,40,63,38,15,0,32,2,3
186,210,180,176,204,201,199,194,166,190
172,177,240,194,166,224,186,168,185,155
196,163,206,97,168,216,186,172,227,213
210,255,185,192,104,178,149,237,171,203
232,200,187,188,220,192,249,214,201,218
235,218,227,184,218,188,220,208,207,199
224,250,217,191,192,214,199,253,199,198
234,219,191,209,198,200,200,189,183,188
215,188,149,169,176,185,190,222,227,227
197,190,167,181,169,168,182,232,200,201
13,44,32,37,70,68,64,61,41,68
9,22,98,60,35,91,47,28,47,20
52,25,80,0,40,81,39,16,67,49
55,117,45,56,0,27,0,64,0,19
32,7,6,15,48,14,61,21,8,22
7,0,23,0,24,0,17,3,4,0
0,17,2,0,0,12,0,45,0,0
5,0,0,12,5,4,0,0,0,0
24,2,0,4,9,10,0,21,22,18
24,22,15,32,13,0,0,35,0,0
