201,217,182,168,194,193,186,181,204,221
217,196,179,199,167,191,174,255,211,227
190,216,163,178,197,188,192,184,221,234
204,185,185,182,208,187,166,203,217,227
206,212,176,182,185,237,190,207,230,236
179,220,187,220,201,171,180,207,211,216
201,205,220,160,194,229,195,189,211,213
212,225,192,227,202,180,156,187,167,168
228,202,226,212,179,174,162,177,222,156
230,210,229,211,184,177,165,189,255,148
0,20,6,0,14,18,29,14,3,2
11,1,5,30,0,12,12,132,6,5
0,30,0,8,13,3,20,5,9,6
19,6,16,10,21,0,0,18,3,0
27,38,4,6,0,43,6,17,16,10
1,43,10,38,7,0,0,21,7,2
18,21,33,0,1,43,21,16,23,20
16,28,0,31,11,1,0,30,3,0
17,0,13,7,0,8,18,41,85,19
13,0,8,2,0,18,27,63,136,26
2,29,9,2,23,23,22,5,0,0
21,7,7,33,0,18,7,124,1,2
0,31,0,9,21,9,18,0,8,7
16,2,13,10,28,5,0,16,3,0
20,31,0,6,2,52,8,17,18,12
0,33,4,37,15,0,1,22,8,2
4,9,28,0,6,48,22,12,21,15
4,19,0,33,16,4,0,23,0,0
8,0,15,12,0,8,10,29,69,0
6,0,13,7,4,15,17,48,115,3
