195,195,225,199,196,191,193,193,227,242
201,187,206,213,215,182,180,188,228,240
186,202,194,189,200,193,199,175,221,231
229,215,177,204,219,187,201,209,234,243
202,244,196,179,191,203,204,169,212,223
183,202,170,195,207,184,165,179,207,220
181,212,190,190,202,208,185,209,194,202
219,209,176,185,191,184,166,240,202,208
182,197,171,176,188,167,184,244,187,201
189,207,175,251,187,206,169,196,187,200
9,3,16,0,0,6,26,11,1,0
15,0,1,5,16,0,13,8,4,0
1,11,0,0,4,8,33,0,0,0
44,27,0,8,24,2,35,33,16,6
16,58,10,0,0,19,40,0,0,0
0,18,0,14,16,0,3,8,3,0
0,31,21,20,13,24,22,42,0,0
29,30,17,23,5,0,5,77,13,4
0,21,22,23,4,0,23,83,4,5
0,31,31,104,3,18,8,38,5,8
23,18,35,2,2,1,10,0,2,0
29,10,18,19,21,0,0,0,4,0
15,26,9,0,8,5,19,0,0,0
58,41,0,18,28,0,21,20,17,12
30,71,21,0,3,17,28,0,1,0
11,30,0,19,21,0,0,0,4,2
7,40,24,21,17,24,13,33,0,0
39,36,14,20,8,0,0,68,11,7
0,23,15,15,6,0,13,73,0,6
5,33,20,94,3,19,0,27,1,7
