13,15,15,14,13,14,14,14,13,14
14,13,13,12,14,14,14,13,13,15
12,12,14,14,13,12,13,13,12,12
14,13,12,14,13,14,13,12,14,12
16,13,11,13,13,13,12,13,14,14
12,12,12,11,13,12,12,13,13,13
11,11,11,10,14,13,12,11,14,13
11,14,12,11,11,12,11,13,13,14
11,11,11,12,11,13,12,9,13,14
11,11,10,10,8,11,12,11,13,14
0,2,1,1,0,1,1,1,0,1
1,0,0,0,1,0,1,0,0,3
0,0,1,1,0,0,0,0,0,0
2,0,0,2,1,1,0,0,1,0
4,2,0,1,1,1,0,0,2,1
1,1,1,0,2,0,0,1,1,0
0,0,0,0,3,2,1,0,2,1
0,3,2,1,1,2,0,2,1,1
0,0,1,2,1,3,2,0,0,1
1,0,0,0,0,1,2,0,0,1
13,15,14,13,12,13,13,13,12,14
14,13,13,12,13,13,13,12,13,15
12,12,13,13,12,11,12,13,12,13
14,13,12,14,13,13,12,12,14,12
16,14,12,13,12,13,12,12,14,14
13,12,12,11,13,11,12,12,13,13
11,12,11,10,14,13,12,11,14,13
11,14,12,11,12,13,11,13,13,14
11,11,12,12,11,13,12,9,13,14
12,11,11,10,9,11,13,11,13,14
