13,15,14,13,11,9,12,11,12,13
13,13,14,13,13,12,11,11,12,12
14,13,12,14,13,10,13,12,14,13
12,14,13,14,12,12,16,11,12,12
12,10,13,13,13,14,12,11,13,14
13,12,12,12,14,12,8,13,12,14
12,16,13,11,12,12,11,13,13,14
13,12,11,12,11,11,11,13,14,14
13,12,11,12,13,12,12,14,12,13
13,13,13,16,13,13,11,11,12,13
0,1,0,0,0,0,3,2,2,2
1,0,0,0,2,2,2,2,2,1
1,0,0,1,2,0,4,2,3,1
0,1,0,2,0,2,7,0,1,0
1,0,1,1,2,4,2,0,1,1
2,1,0,1,3,2,0,2,0,1
1,6,2,1,1,1,0,1,0,1
2,0,0,1,0,0,0,1,1,1
0,1,1,2,2,0,0,2,0,1
1,1,2,6,2,1,0,0,0,1
11,13,12,10,10,9,12,11,13,13
13,12,12,11,12,11,11,12,12,12
14,13,11,14,13,10,14,12,13,12
14,14,13,14,12,12,16,11,12,11
13,11,13,13,13,14,12,11,12,13
13,12,11,12,14,12,8,13,12,14
12,16,12,11,11,11,11,13,13,14
13,11,11,12,10,11,11,13,14,14
13,13,13,13,13,12,12,14,13,14
14,14,15,16,14,13,12,12,13,14
