3,1,1,1,0,0,0,7,1,1
3,0,9,11,0,0,2,0,2,7
0,1,0,0,0,1,0,1,8,9
1,0,9,0,0,0,0,3,2,5
4,0,1,0,0,1,0,0,1,1
2,2,1,6,0,0,0,0,5,1
2,2,2,1,0,0,0,1,1,1
2,15,1,6,0,0,1,1,2,1
2,13,2,0,1,1,1,1,4,4
2,2,1,5,1,1,1,1,3,7
1,0,1,2,0,1,1,7,1,1
1,0,10,12,1,0,2,0,2,6
0,1,1,0,2,1,0,0,5,6
1,1,10,1,1,0,0,2,0,2
3,0,2,1,1,2,1,0,0,0
1,1,0,6,1,0,1,1,5,1
0,0,1,1,0,0,0,1,0,1
0,13,0,5,0,0,1,0,1,0
0,12,0,0,0,0,1,0,1,1
1,1,0,4,0,0,0,0,0,4
15,11,7,7,7,10,10,16,8,7
15,11,16,16,9,9,12,9,9,13
13,13,9,7,11,12,10,9,14,14
14,12,16,9,11,11,11,12,9,11
13,10,10,9,12,13,12,11,11,11
10,10,9,16,12,12,13,12,16,13
8,9,11,12,13,13,11,13,12,13
8,16,10,16,13,13,13,12,12,11
7,16,11,11,13,12,12,10,11,10
8,9,11,16,13,12,11,9,9,12
