1,4,0,1,0,0,3,0,1,0
0,2,0,0,0,0,2,2,0,0
1,1,0,0,0,2,0,0,5,3
0,0,2,0,1,1,0,1,0,0
1,0,1,0,1,0,0,0,1,1
0,0,0,1,0,2,2,0,1,0
0,1,1,1,0,0,1,2,1,2
1,0,0,0,2,0,0,1,1,2
1,1,2,0,0,2,0,0,3,4
1,1,5,2,0,0,0,4,0,2
11,14,11,13,11,11,14,10,13,12
10,12,11,12,12,12,13,13,12,11
12,13,11,13,11,15,9,12,15,15
11,11,15,13,14,14,11,13,12,12
13,12,14,14,14,14,13,11,13,13
12,12,10,14,12,15,14,12,13,12
13,14,13,14,14,11,14,13,12,12
13,13,10,11,14,12,12,11,10,11
13,12,12,11,12,14,8,9,11,12
12,12,14,12,10,12,10,12,7,8
0,3,0,2,0,0,2,0,1,0
0,1,0,0,0,0,1,1,0,0
0,1,0,1,0,2,0,0,5,3
0,0,2,0,1,1,0,1,0,0
0,0,1,0,1,1,0,0,0,1
0,0,0,1,0,2,2,0,0,0
0,1,0,1,1,0,1,1,0,1
0,0,0,0,2,0,0,0,0,0
0,0,0,0,0,2,0,0,1,2
0,0,3,1,0,0,0,2,0,0
