8,0,5,7,35,65,38,0,26,0
1,0,73,60,40,25,24,33,33,3
0,26,19,39,16,29,75,0,17,0
1,4,49,21,0,10,25,0,31,6
9,0,88,15,31,52,65,9,6,0
23,31,44,28,11,72,29,0,29,16
44,16,60,104,30,84,0,40,7,0
3,10,38,58,30,0,9,26,25,14
11,9,37,3,26,36,6,11,19,2
9,32,37,0,31,36,0,34,15,0
237,210,173,157,185,228,227,182,225,191
219,201,245,214,191,183,203,226,234,207
161,220,198,203,164,177,237,162,220,200
189,189,227,186,141,156,181,144,230,218
195,166,253,169,177,203,229,186,193,182
210,208,202,177,162,230,203,120,208,195
230,192,215,253,188,255,172,225,181,168
182,185,203,220,199,175,194,213,207,192
177,182,222,190,210,217,184,194,213,203
168,204,230,184,223,219,173,217,215,206
234,211,184,171,199,237,229,184,232,200
218,202,255,226,202,194,208,231,241,214
161,222,203,212,176,191,248,169,224,202
190,191,229,192,153,169,194,153,233,219
190,163,255,177,190,214,239,192,198,187
201,202,205,184,173,241,210,124,213,200
216,181,217,255,197,255,176,228,188,175
163,170,197,222,204,181,199,218,210,196
157,162,208,183,212,226,194,200,212,197
146,182,211,171,224,227,186,225,212,197
