33,0,29,41,14,0,0,39,26,10
0,40,0,16,74,57,0,0,0,24
37,0,0,61,27,17,33,23,0,23
49,85,54,0,15,0,31,0,0,4
54,0,44,0,0,0,4,55,13,30
5,11,26,19,19,0,0,0,23,14
21,2,12,0,3,16,0,8,26,1
33,40,10,0,43,0,0,6,0,0
25,63,0,3,29,0,0,27,0,0
66,74,6,16,3,0,13,33,24,1
204,167,200,214,189,176,172,219,205,191
87,206,163,185,247,233,161,181,180,209
187,108,144,222,195,190,212,208,184,216
203,241,216,162,188,154,215,168,180,200
227,176,227,156,186,175,202,253,211,228
192,200,221,221,225,201,198,186,221,209
212,197,215,204,218,230,210,214,221,193
210,221,201,199,254,196,210,210,182,182
169,214,154,184,224,202,197,227,187,160
193,210,160,185,189,183,213,232,218,190
221,179,207,212,182,165,160,208,199,186
106,222,172,188,243,223,151,172,175,204
212,131,159,232,198,188,208,203,179,213
227,255,231,171,194,155,213,166,179,199
243,189,235,161,187,174,201,252,212,229
197,204,223,221,223,198,196,185,222,211
207,191,211,199,213,228,208,212,223,194
200,212,193,191,248,192,207,209,181,182
159,205,147,177,220,199,194,224,182,154
182,200,152,180,186,181,211,229,210,183
